id,community_id,degree,name
165,18,2,BlackDante
166,11,53,mohanarunachalam
167,18,2,crosstreet74
168,16,27,LeonardoCardoso
169,10,1,ascode
170,23,1,jakobsandberg
171,16,2,asinbow
172,26,1,aarzchan
173,0,5,anilkunwar
174,30,7,bushidocodes
175,24,29,davegomez
176,35,3,SecureCloud-biz
177,4,6,ibnujakaria
178,32,7,Joe8Bit
179,35,20,frankodoom
180,14,5,lxchavez
181,5,19,sjwilliams
182,0,39,YunzhuLi
183,19,3,chenlongqiang
184,27,61,surunzi
185,22,28,poudel
186,19,3,Daaaaad
187,31,3,boxabirds
188,25,1,Graphettion
189,35,3,szenekonzept
190,16,9,nicolsc
191,20,2,Kingson4Wu
192,4,16,iamKael
193,20,18,findingsea
194,22,25,redaxmedia
195,29,2,r3dcrosse
196,8,1,amoose136
197,4,40,osmangoninahid
198,22,5,eparejatobes
199,7,2,craigrshenton
200,16,8,thierrymichel
201,30,23,dikyarga
202,28,3,saeedtabrizi
203,27,13,mikaelkaron
204,21,1,Solicite
205,0,10,F36
206,36,3,chenxuhao
207,9,2,HiDAl
208,12,6,kasiditi
209,25,1,thisismydesign
210,28,5,summerwang0915
211,26,1,lupengkai
212,27,2,jiangxtx
213,0,8,hanyeliu
214,7,6,lijiannuist
215,35,7,AghilesAzzoug
216,13,7,karel-3d
217,10,1,SeanJia
218,7,35,ilija139
219,17,36,ahmedalaahagag
220,26,1,chenxy99
221,1,1,Cristian006
222,4,4,dedevillela
223,16,9,NoahOrberg
224,19,7,panda020111
225,23,1,caddyliu
226,31,3,rdspring1
227,6,10,itsJASPERr
228,7,19,Drunkar
229,23,1,rousseauo
230,28,23,rqbazan
231,6,6,iamnapo
232,7,23,cowlicks
233,32,4,ed-george
234,26,1,tessavdheiden
235,7,9,juliotorresmoreno
236,13,7,mfilej
237,12,3,MilindaLaknath
238,1,1,antonov
239,11,52,hjanime
240,30,29,meyskens
241,24,12,lazarofl
242,28,17,lmm0591
243,24,11,mattdennewitz
244,19,11,Gdewilde
245,25,1,ZhengshengWei
246,27,9,petitspois
247,26,1,lymhust
248,10,3,suliang
249,29,1,MeteALANLI
250,16,3,olohmann
251,18,2,McKenzieJDan
252,29,1,mar-bi
253,35,45,kaochenlong
254,6,4,herbat73
255,28,9,ihorzenich
256,8,2,jlilja
257,16,4,gon250
258,16,6,loic-sharma
259,34,2,GTmac
260,15,9,apetresc
261,3,11,nicktoumpelis
262,16,9,dweekly
263,34,2,brandon-beacher
264,22,13,luismendozamx
265,30,12,jumbosushi
266,5,11,anilozmen
267,29,1,prashanthbasani
268,18,2,rodionovp
269,15,18,naupaka
270,15,5,not-for-me
271,7,2,jmgirard
272,9,5,ecrider
273,28,11,ding-hai
274,16,6,rkyymmt
275,12,5,guillaumerose
276,20,7,nevernet
277,4,24,priyatam
278,9,16,ganesharulanantham
279,16,5,justein
280,18,2,eoinsha
281,30,25,skyhitblog
282,0,17,ashish1500616
283,23,1,alberto-hortelano
284,12,11,felipesabino
285,19,7,saifeiLee
286,18,2,Guzpenha
287,17,4,a-dabrowski
288,31,4,AotY
289,10,1,scanfyu
290,10,1,thunderrun
291,22,7,splorp
292,25,1,actionsmile
293,13,5,johngriffin
294,28,3,felixhorro
295,3,4,larc000
296,17,17,arashm
297,30,15,regalius
298,13,34,akatrevorjay
299,26,1,aglupotto
300,12,4,levindoneto
301,33,7,milesgranger
302,20,7,AlixChiong
303,0,8,KinglittleQ
304,4,3,asanka94
305,35,12,cakecatz
306,29,1,stringariSM
307,27,3,liuganggang
308,27,82,kinvix
309,13,19,MarkBennett
310,16,5,mafairnet
311,5,19,davequick
312,6,3,carolove
313,17,4,Roma36
314,12,12,jordanpapaleo
315,11,3,soutik
316,9,5,dmente03
317,12,3,stevenlr
318,24,5,ebertti
319,15,9,lsd
320,0,15,miho
321,12,45,javiercejudo
322,36,3,seik
323,14,8,romanslonov
324,27,4,Liweimin0512
325,36,8,Jyothsnasrinivas
326,32,50,boneskull
327,32,5,artisonian
328,12,3,jkusachi
329,26,1,RodrigoCS
330,18,2,kgaut
331,26,1,MrShininnnnn
332,14,44,TrueMoein
333,2,13,aoberoi
334,5,3,JacobOscarson
335,14,33,cwilgenhoff
336,32,8,keilw
337,4,47,JuIioCesar
338,7,10,bukosabino
339,32,6,jack4it
340,27,5,FrontMage
341,28,8,arrygoo
342,28,7,mattwoodnyc
343,13,20,emmericp
344,7,4,Torreshan
345,12,11,penberg
346,24,9,hallahan
347,24,5,gravataLonga
348,19,6,SabraAS
349,19,3,alvimm
350,5,4,Kirschn
351,4,8,joelseq
352,15,23,leonardothibes
353,17,4,adesege
354,29,2,bikingbadger
355,31,2,hackerxiaobai
356,12,9,romariolopezc
357,6,19,gberger
358,32,9,leifmadsen
359,36,7,mapninja
360,15,50,jgw96
361,20,11,Tomotoes
362,9,14,aalises
363,27,10,imcco
364,35,48,keepfit
365,34,2,Perfect-Web
366,0,4,Polkas
367,23,1,alexandersvozil
368,15,23,Arthraim
369,31,2,nmadapan
370,16,4,rheech
371,17,6,chosenvictim
372,25,1,chrisgillis
373,31,4,WhoIsJack
374,27,4,latelee
375,1,1,Jaekr
376,35,25,novemberde
377,19,3,lyzzard
378,15,40,JasonEtco
379,34,2,paincompiler
380,8,1,ThomasLarge
381,8,1,ivosequeros
382,26,1,samsonchen1989
383,11,37,Separius
384,18,2,cnjsstong
385,18,2,benschaaf
386,0,6,baishali-ghosh
387,16,3,markui
388,4,15,AbdallahMezo
389,22,3,skrosoft
390,26,1,humblem2
391,25,1,mattcontet
392,23,1,qyz777
393,32,79,guilleiguaran
394,36,2,kripaz777
395,19,3,sturmenta
396,3,2,jensjns
397,19,11,syy
398,31,3,chufanwu
399,16,3,kyohei8
400,28,8,28
401,7,22,MrGemy95
402,29,1,anggagewor
403,22,31,maggit
404,5,6,mateuszszklarek
405,36,2,angadn
406,26,1,reyuwei
407,22,7,rodnylobos
408,16,8,Neras
409,3,12,sourishkrout
410,18,2,ZhaoZeyu1995
411,20,22,SmartDoubleXiao
412,30,16,cheh
413,32,17,paulsmith
414,9,3,DrDarbin
415,19,3,SchabrechtsK
416,3,11,92bondstreet
417,31,8,animesh-chouhan
418,30,11,reemardelarosa
419,32,5,mishrarohit
420,28,10,QhelDIV
421,7,33,iskandr
422,2,5,Sublio
423,14,12,hongyanh
424,10,1,Jywud
425,9,41,montyanderson
426,16,8,glacials
427,19,4,PursueHappinessDirectly
428,23,1,nim4n136
429,18,2,Fuhongshuai
430,36,14,cjf00000
431,16,4,PrinceChou
432,4,24,jaggy
433,12,11,jarek-przygodzki
434,34,2,deepakrana47
435,7,2,dcanones
436,15,3,mxl
437,16,38,ramsaylanier
438,19,7,TAmbition
439,17,13,oknoorap
440,30,49,igeligel
441,5,4,MarshalLeeeeee
442,7,5,dridk
443,19,4,ryanrushing
444,30,24,SaqibHussain44
445,30,10,marcoacierno
446,28,6,sandy183
447,28,11,fernandomoraes
448,14,5,sonfordson
449,10,1,nobillowseagit
450,7,20,shaddygarg
451,4,7,SummerRC
452,3,130,daviddias
453,19,2,MarkPolivchuk
454,4,5,gathuku
455,13,11,ekospinach
456,30,7,perjerz3434
457,2,20,olarclara
458,24,15,guiguan
459,24,10,suchov
460,16,13,clintonyeb
461,26,1,amelnychuck
462,8,1,modernmedici
463,4,13,Harshit369
464,0,3,4v3r9
465,14,6,Vallista
466,4,7,mevinbabuc
467,7,7,lukedeo
468,20,8,SUTFutureCoder
469,28,16,luangjokaj
470,6,16,MohammadShawon
471,34,2,octopitus
472,26,1,davidalvarezdlt
473,16,18,leilaapsilva
474,26,1,liqisa
475,18,2,llvieira
476,36,3,Lanselott
477,22,11,Caryyon
478,14,6,Tuccuay
479,20,13,cjuexuan
480,28,24,erdun
481,2,9,kkoscielniak
482,31,6,alwaysandeep
483,26,1,Fibonacci43
484,25,1,adriantodorov
485,1,1,Midnoclose
486,0,2,lytkarinskiy
487,8,1,naftulikay
488,23,1,Rock610
489,25,1,TamerShlash
490,14,9,llissery
491,15,13,garrett-eclipse
492,14,9,debMan
493,35,25,BeshoyHindy
494,27,372,chokcoco
495,33,22,scottksmith95
496,2,12,nik-garmash
497,32,15,rewinfrey
498,32,6,jbpros
499,34,2,rchaser53
500,33,5,HenriBeck
501,24,14,cupnoodle
502,4,4,iwanao731
503,36,16,HolenYHR
504,18,2,rufengch
505,19,3,pskun
506,0,88,shashankg7
507,16,7,okeeffed
508,22,12,angelbotto
509,30,70,aemidesign
510,1,1,BiggaHD
511,8,1,olofd
512,27,5,DEDZTBH
513,9,6,shidalin
514,28,5,olagato
515,32,10,bartek
516,7,3,mo3rfan
517,18,2,numan947
518,23,1,kevin-zqw
519,13,4,apengwin
520,21,1,schaechinger
521,11,15,sbarman-mi9
522,15,20,mikedfunk
523,29,4,ArgishtiAvetis
524,9,25,melitus
525,25,1,skydaddy
526,14,4,manerfan
527,4,5,joegichuru
528,18,2,tiennan
529,28,8,ahsanatha
530,24,5,chintan39
531,6,29,ahmed-hamdy90
532,15,26,daicoolb
533,34,2,Kev8144
534,0,3,christofs
535,16,7,didikz
536,0,9,FangYang970206
537,33,9,mrfrkayvaz
538,27,23,ACERY1
539,11,32,moghya
540,20,13,olderzhou
541,16,4,naokazuterada
542,9,2,jhewt
543,11,11,kyzhouhzau
544,3,4,one1zero1one
545,4,14,jmlavoier
546,20,19,Miantang
547,17,5,JaySon-Huang
548,27,9,CoderMageFox
549,4,21,kylemh
550,32,6,lfuelling
551,16,18,nacika-ins
552,11,17,ryanrhymes
553,33,19,drewm
554,27,14,Rustic-Z
555,2,28,jizusun
556,7,3,anushkmittal
557,13,72,pauldix
558,29,1,mojo2012
559,12,5,parthibann
560,0,13,mjhendrickson
561,2,17,Koprvhdix
562,27,3,bin-page
563,12,6,emilyb7
564,27,3,jack0888
565,25,1,karthikBalasubramanian
566,8,1,luckio41
567,28,5,avogel3
568,3,9,robertmaxrees
569,26,1,phbraga
570,12,5,Cypher1
571,36,20,floringogianu
572,11,1,maxliu
573,16,17,AakashRaina
574,16,12,Gideonking
575,34,2,ingee
576,16,14,renanmorais
577,13,6,jpdevries
578,7,5,ctsuu
579,34,2,thuansb
580,1,1,odesenvolvedor
581,27,5,happyjudy
582,2,11,aageboi
583,20,13,SuperChenSSS
584,13,5,leifg
585,26,1,lsantana486
586,14,13,LordK1
587,16,8,lmadhuranga
588,7,17,tegg89
589,17,4,Odaeus
590,26,1,kwarodom
591,4,19,ndxbn
592,28,26,nouh
593,3,33,AndrewRadev
594,10,1,DayThink
595,6,40,analistacarlosh
596,6,14,arendondiosa
597,4,27,nicolascbarbosa
598,20,7,Neo-Zhixing
599,25,1,marcoeh
600,0,5,christabella
601,0,9,Abmiester
602,22,14,omerg
603,6,26,alsemyonov
604,29,1,aixasz
605,19,8,markoradak
606,35,15,redrick
607,19,7,gizmosachin
608,35,8,legendtkl
609,32,4,garora
610,32,22,kernelp4nic
611,15,22,manondidi
612,24,6,luizeof
613,26,1,Amadeeus
614,16,4,hades217
615,7,2,EmptyChan
616,10,4,scarletmu
617,33,3,enrike1983
618,16,40,billyma128
619,28,4,pedrogryzinsky
620,2,6,kosilence
621,15,17,jeftom
622,20,4,CracKerMe
623,28,17,adrien2p
624,12,2,smokja
625,24,3,aidiss
626,30,5,egeste
627,27,6,sfc9982
628,1,1,berkerol
629,25,1,AmilKey
630,22,17,goodev
631,20,14,okaychen
632,35,4,oNguyenVanThieu
633,8,2,mavriciomart
634,30,9,kbzone
635,15,6,tetratorus
636,11,2,kristoffzoghbi
637,17,2,progamer
638,23,1,GuiDB
639,11,66,tiangolo
640,11,1,nilabhohol
641,0,46,thealphadollar
642,4,46,jd-alexander
643,7,5,shuxiaobo
644,24,14,theill
645,33,8,DanPurdy
646,18,2,bwreilly
647,14,12,ephread
648,32,31,shime
649,10,3,LikaiLee
650,16,40,konekoya
651,6,13,khaldi-yass
652,9,11,rozsival
653,25,1,TonyGorez
654,3,3,TheNoim
655,5,21,ipcreator
656,32,5,remingtonc
657,1,1,krzysztof-raciniewski
658,5,10,fengshenhai-0727
659,27,3,3van
660,25,1,Kapulara
661,33,27,marceloserpa
662,21,1,bartvanderwal
663,29,2,eter5
664,7,8,Anirudhsekar96
665,7,7,sdiwash
666,27,10,bitwater
667,11,8,asiagood
668,16,7,Atrac613
669,18,2,kdbeer
670,19,6,shadefly
671,22,3,scaytrase
672,27,27,louisun
673,26,1,kunmei
674,0,8,GengDavid
675,33,5,thegumza
676,25,1,ajaymenon0
677,10,1,AaronLeeeee
678,4,6,julianobailao
679,16,13,Jon-Millent
680,18,2,IObert
681,17,6,keldenddorji1997
682,7,4,outkine
683,4,5,BCasaleiro
684,18,2,Scott1123
685,35,66,kvnol
686,7,17,Sumegh-git
687,34,2,ZhiWenMo
688,21,1,ThalesLudwig
689,33,4,andriyun
690,36,20,thakkarparth007
691,9,38,ajduke
692,24,6,KvanTTT
693,24,3,bootjp
694,36,50,codertimo
695,32,19,kiwiupover
696,0,4,WangLaoK
697,18,2,entendu
698,23,1,mach1media
699,3,14,kirkegaard
700,33,11,Comi9
701,7,4,seninp
702,16,30,albertoleal
703,5,2,CrazyRundong
704,34,2,evrial
705,7,3,Wentaobi
706,36,32,bhargavvader
707,12,2,mcmillion
708,19,39,drewroberts
709,3,68,jchris
710,36,10,numanyilmaz
711,28,8,Velliz
712,34,2,jsalbert
713,22,10,Microhx
714,24,17,flyfy1
715,19,7,jlpjavi
716,19,12,danoc
717,35,10,bachue
718,6,4,jritten
719,30,4,leogoncalves
720,34,2,evallesv
721,8,1,ramilzakirov
722,18,2,Stayer
723,21,1,Arkoprabho
724,18,2,linmiss
725,35,9,jbinfo
726,28,12,russelg
727,15,35,layerssss
728,35,26,askari01
729,16,4,harryfei
730,6,20,rlishtaba
731,31,2,animesh
732,18,2,MacRusher
733,0,37,ClimbsRocks
734,24,5,guilhem
735,14,25,qiugang
736,14,22,liuyib
737,24,6,android-sos
738,14,5,bgriffith
739,1,1,djyadav
740,3,66,konklone
741,32,9,robert-wallis
742,17,7,panphora
743,25,1,alphazhao
744,9,5,luankevinferreira
745,31,2,lan-qing
746,6,54,lunaticmonk
747,35,12,berkanuslu
748,7,9,liyin2015
749,23,1,Akinropo
750,4,10,jhia
751,24,72,fed135
752,16,9,IKKIson
753,7,13,poke19962008
754,2,13,kenelite
755,24,15,sktguha
756,20,4,Liklei
757,30,8,pgangwani
758,4,14,kopepasah
759,7,4,juliarozanova
760,0,12,hualin95
761,1,1,bobmoff
762,25,1,pb1672
763,25,1,aleub
764,0,12,scarletcho
765,28,19,jmonteiro
766,22,9,EdwardMCastrillon
767,7,12,ayushgupt
768,9,3,fega
769,36,8,diegozea
770,13,14,infil00p
771,4,12,ValCapri
772,20,46,meolu
773,27,26,KagamiChan
774,26,1,kunpengyao
775,2,3,bbenetskyy
776,5,15,omridevk
777,14,6,ruhulwebdev
778,34,2,adamroszyk
779,31,2,bilevg
780,2,5,tiagofontella
781,13,5,niksumeiko
782,28,15,bboulesteix
783,15,12,lcl22hope
784,8,2,Tommos0
785,16,3,jokapoa
786,34,2,isakrubin
787,30,7,sivsivsree
788,0,4,duchao0726
789,36,16,gomesfellipe
790,4,4,onmotion
791,28,4,timkaye11
792,25,1,fluentart
793,18,2,alkurbatov
794,18,2,msglight4874
795,21,1,stevenup
796,18,2,lufutu
797,31,6,microsud
798,33,15,batazor
799,4,16,alimranahmed
800,29,1,WinstonMarvel
801,15,12,kelvinst
802,36,20,SaikumarChintada
803,22,5,cfree
804,11,6,kris-singh
805,35,50,rahulrana95
806,0,9,eleijonmarck
807,34,2,Mohitsharma44
808,32,2,terell
809,15,16,lxcsjk
810,18,2,guni1192
811,15,19,neoashraf
812,29,1,beyond2013
813,11,2,eleyeth
814,32,27,bneiluj
815,18,2,brucelau-github
816,28,5,labirin
817,17,31,Yassir4
818,18,2,makaidong
819,27,2,peyao
820,18,2,austinejei
821,12,4,shontauro
822,27,4,AllenMinD
823,16,35,rakuishi
824,7,6,jinyu121
825,35,9,WasserEsser
826,8,1,bing107
827,32,14,earome
828,20,28,hainuo
829,30,3,rickli1989
830,22,15,ivankravchenko
831,30,15,gregwhitaker
832,14,2,jpumford
833,16,4,pwaldhauer
834,36,7,dacaishichang
835,18,2,Neymarrrha
836,13,10,bsvercl
837,27,17,sky-admin
838,2,4,KaitoHH
839,26,1,GSThina
840,26,1,aengl
841,2,11,josephspens
842,23,1,PikaboyZ
843,18,2,rubengees
844,26,1,sumanabasu
845,28,17,MQQM
846,6,26,ncb000gt
847,34,2,tanghaodong25
848,35,239,popomore
849,25,1,chavenor
850,0,7,demeiyan
851,34,2,somal
852,15,39,abiosoft
853,34,2,HuMingqi
854,8,2,irom-io
855,16,7,BlinfoldKing
856,4,7,adityapurwa
857,35,21,brycemcwilliams
858,33,6,pprmint
859,31,3,caiwenpu
860,7,23,octonion
861,35,4,brianmcmichael
862,9,13,anazard
863,26,1,duongkstn
864,0,16,cavaunpeu
865,2,4,0xHJK
866,26,1,ameghbhavsar
867,2,4,abcdw
868,29,1,o100ja
869,16,3,atlantiswqq
870,35,9,chiefGui
871,20,10,fanux
872,26,1,Michael2Tang
873,31,2,scottjiao
874,14,10,kprocks86
875,23,1,huyderman
876,26,1,thisiswhereitype
877,8,1,clayne11
878,23,1,Mechtecs
879,28,2,brunapinos
880,34,2,MyTheValentinus
881,36,3,steinybot
882,34,2,crankler
883,0,3,hideakitai
884,14,4,PonomareVlad
885,16,12,codjust
886,8,1,ajandorek
887,28,3,clom
888,12,12,qqfly
889,30,22,timjb
890,26,1,harshitjindal
891,15,13,Subhraj07
892,14,2,sopaco
893,30,62,antonybudianto
894,24,28,bpierre
895,31,5,gbolmier
896,32,5,jakerobers
897,22,22,SimplyCodin
898,2,11,felixgirault
899,20,10,Ian-Morris
900,28,4,lianruhe
901,32,5,sorskoot
902,30,35,ifndefdeadmau5
903,18,2,codyi96
904,20,41,shuaibird
905,30,22,libhide
906,28,3,pmjhonwang
907,0,4,casablanca9607
908,23,1,lucastrvsn
909,18,2,cynricfu
910,7,116,holdenk
911,32,3,richardkmiller
912,6,41,emersonjds
913,3,20,rmhall
914,16,6,georgiee
915,32,19,angvp
916,26,1,chatkausik
917,31,2,tford9
918,12,5,devpaul
919,30,4,ShanakaWickramaarachchi
920,3,53,srl295
921,20,2,geyixin
922,33,17,macdavid313
923,9,12,ortizvinicius
924,25,1,anfield343
925,3,16,dylans
926,0,3,IncognitoJam
927,2,26,NaveenEzio
928,0,5,Mariobai
929,22,55,pjedrzejewski
930,24,9,sunghun7511
931,10,1,chriman
932,24,6,9034725985
933,7,14,geekyd
934,27,16,EleanorMao
935,4,4,keystroke99
936,17,5,MauriceConrad
937,7,130,harryprince
938,8,3,ptak82
939,7,5,ankitbit
940,36,27,pat-s
941,25,1,fergyfresh
942,5,6,evaldofelipe
943,6,4,daviddang91
944,18,2,kornhammer
945,36,5,mi-1-0-0
946,22,33,jfson
947,0,2,iriskatastik
948,17,3,Oliveralr
949,28,6,gillesbertaux
950,35,8,HeshamHaleem
951,32,9,DiogenesPolanco
952,19,10,5pilow
953,28,101,furkanonder
954,24,3,andykingking
955,34,2,muvanpersie
956,7,30,Jhy1993
957,25,1,koala59230
958,3,12,nicolasloubet
959,8,1,ishehata
960,36,9,TwistedW
961,31,4,prashant0598
962,28,31,JackR21
963,16,22,catarak
964,16,16,rogerz
965,4,27,loveincode
966,6,12,DalerAsrorov
967,20,6,isudox
968,15,11,drawrs
969,14,3,solkiim
970,11,2,LEE-SEON-WOO
971,9,6,tidusjar
972,16,29,pfan123
973,32,10,gonsie
974,30,607,bevacqua
975,6,16,icalik
976,18,2,beeankha
977,27,5,Zephery
978,26,1,SarathTharayil
979,18,2,taliove
980,23,1,pent1162
981,20,23,aeron11
982,6,3,SimZor
983,12,30,NicolasPetton
984,29,1,sagaryonjan
985,1,1,JordanCoin
986,7,7,mmphego
987,20,9,GitaiQAQ
988,33,12,pianopia
989,33,4,novocaine
990,24,7,KimHunJin
991,11,5,srikantvadrevu
992,23,1,elbismanuel
993,15,10,PaulBGD
994,7,9,mathieuboudreau
995,6,2,dacre-denny
996,14,9,alekseysotnikov
997,16,6,tareiking
998,1,1,AustinCasteel
999,18,2,theZieger
1000,14,29,andrewmmc
1001,17,27,ArmCM
1002,30,30,mattmezza
1003,22,56,h4cc
1004,4,7,MrAbalogu
1005,27,11,kjzhang9
1006,19,23,m2sh
1007,26,1,robocoderhan
1008,19,3,namevalues
1009,15,13,mertcanaltin
1010,8,7,maria
1011,14,4,altras
1012,21,1,AlvinLicuntao
1013,19,3,hellomrma
1014,3,35,chriskrycho
1015,28,8,survivingME
1016,3,18,byjord
1017,0,22,DataXujing
1018,13,3,jjwdesign
1019,25,1,Quantum-Sicarius
1020,16,5,gmcgibbon
1021,13,15,adrianmg
1022,13,9,pcuci
1023,22,35,rschiang
1024,27,11,fancyecommerce
1025,27,10,rptec
1026,1,1,tareqanwar
1027,29,2,excerebrose
1028,4,3,alan345
1029,26,1,AK-ayush
1030,16,153,nekocode
1031,17,3,Jakiboy
1032,7,105,manrajgrover
1033,20,2,fulvaz
1034,14,4,nonumber1989
1035,7,3,iamzhanghao
1036,26,1,geraltofrivia
1037,18,2,gitchenze
1038,6,11,MontealegreLuis
1039,27,7,metmajer
1040,12,3,blackshady
1041,32,15,bretcope
1042,15,15,jwaldrip
1043,13,5,heroheman
1044,27,3,DuanTzXavier
1045,14,11,kakchan
1046,26,1,akuchotrani
1047,10,3,shuchengliang
1048,24,12,tawanjairew
1049,16,4,kaloraat
1050,13,15,solyarisoftware
1051,13,15,07Gond
1052,31,2,ancadumitrache
1053,28,8,ktaebum
1054,33,4,JunsikChoi
1055,7,3,MsFaceless
1056,26,1,mbed92
1057,32,18,dennycd
1058,27,11,capasky
1059,5,5,EmmaSRH
1060,29,1,dvershinin
1061,31,2,SixPlusZero
1062,19,3,joeleisner
1063,2,5,techstep
1064,7,4,chaihahaha
1065,34,2,mware
1066,27,4,stevekeol
1067,4,14,dantangfan
1068,9,4,aadityatamrakar
1069,11,3,farouqzaib
1070,4,26,mojosoeun
1071,9,7,Helg18
1072,10,1,ambling
1073,4,11,martint028
1074,31,2,forest1988
1075,5,100,rdohms
1076,12,5,katzefudder
1077,19,20,lukeholder
1078,33,9,marquesm91
1079,26,1,BBischof
1080,36,9,jxwufan
1081,14,3,pierreericgarcia
1082,1,1,linkTDP
1083,5,4,tduarte
1084,27,92,lmk123
1085,16,155,devfelipemonteiro
1086,25,1,loulai
1087,16,5,awmichel
1088,25,1,sravimohan
1089,30,193,iam-peekay
1090,16,7,matriphe
1091,27,11,crasslandWolf
1092,13,45,srinivasreddy
1093,2,11,IndexXuan
1094,11,2,alejandrodebus
1095,30,249,ahmadawais
1096,35,45,Lutece
1097,11,6,kobkrit
1098,1,1,bantayso
1099,30,8,kapitanluffy
1100,27,4,Yangerle
1101,24,14,srikant
1102,26,1,srike27
1103,27,28,JounQin
1104,32,14,Dvisacker
1105,17,4,IncredibleQuark
1106,35,25,Rithie
1107,34,2,pengyangwu
1108,25,1,ArGJolan
1109,6,9,kesarawimal
1110,26,1,meandmytram
1111,24,3,nuxzero
1112,9,7,Vector-SMG
1113,24,29,thorsteinsson
1114,16,25,Ehesp
1115,23,1,leonekmi
1116,9,3,kad3nce
1117,7,3,ognis1205
1118,27,34,jackieli123723
1119,20,16,crossjs
1120,20,6,ckeyer
1121,2,4,exarus
1122,14,9,muneef
1123,6,17,pavelkomiagin
1124,30,11,julianjca
1125,30,17,Kornil
1126,22,51,PotHix
1127,34,2,b-ggs
1128,27,3,chenwenyan
