id,community_id,degree,name
459,3,10,suchov
460,6,13,clintonyeb
461,2,1,amelnychuck
462,8,1,modernmedici
463,6,13,Harshit369
464,2,3,4v3r9
465,4,6,Vallista
466,6,7,mevinbabuc
467,2,7,lukedeo
468,1,8,SUTFutureCoder
469,6,16,luangjokaj
470,8,16,MohammadShawon
471,6,2,octopitus
472,2,1,davidalvarezdlt
473,5,18,leilaapsilva
474,2,1,liqisa
475,2,2,llvieira
476,2,3,Lanselott
477,6,11,Caryyon
478,0,6,Tuccuay
479,1,13,cjuexuan
480,1,24,erdun
481,3,9,kkoscielniak
482,2,6,alwaysandeep
483,2,1,Fibonacci43
484,3,1,adriantodorov
485,11,1,Midnoclose
486,2,2,lytkarinskiy
487,3,1,naftulikay
488,1,1,Rock610
489,3,1,TamerShlash
490,1,9,llissery
491,8,13,garrett-eclipse
492,26,9,debMan
493,6,25,BeshoyHindy
494,1,372,chokcoco
495,12,22,scottksmith95
496,3,12,nik-garmash
497,3,15,rewinfrey
498,3,6,jbpros
499,5,2,rchaser53
500,6,5,HenriBeck
501,0,14,cupnoodle
502,2,4,iwanao731
503,2,16,HolenYHR
504,1,2,rufengch
505,1,3,pskun
506,2,88,shashankg7
507,6,7,okeeffed
508,3,12,angelbotto
509,3,70,aemidesign
510,19,1,BiggaHD
511,5,1,olofd
512,1,5,DEDZTBH
513,1,6,shidalin
514,5,5,olagato
515,3,10,bartek
516,2,3,mo3rfan
517,8,2,numan947
518,1,1,kevin-zqw
519,3,4,apengwin
520,1,1,schaechinger
521,2,15,sbarman-mi9
522,5,20,mikedfunk
523,6,4,ArgishtiAvetis
524,6,25,melitus
525,3,1,skydaddy
526,1,4,manerfan
527,10,5,joegichuru
528,7,2,tiennan
529,6,8,ahsanatha
530,1,5,chintan39
531,5,29,ahmed-hamdy90
532,2,26,daicoolb
533,5,2,Kev8144
534,2,3,christofs
535,6,7,didikz
536,2,9,FangYang970206
537,12,9,mrfrkayvaz
538,1,23,ACERY1
539,2,32,moghya
540,1,13,olderzhou
541,0,4,naokazuterada
542,1,2,jhewt
543,2,11,kyzhouhzau
544,3,4,one1zero1one
545,5,14,jmlavoier
546,1,19,Miantang
547,2,5,JaySon-Huang
548,1,9,CoderMageFox
549,6,21,kylemh
550,3,6,lfuelling
551,0,18,nacika-ins
552,2,17,ryanrhymes
553,3,19,drewm
554,1,14,Rustic-Z
555,1,28,jizusun
556,2,3,anushkmittal
557,3,72,pauldix
558,3,1,mojo2012
559,6,5,parthibann
560,2,13,mjhendrickson
561,1,17,Koprvhdix
562,1,3,bin-page
563,3,6,emilyb7
564,0,3,jack0888
565,3,1,karthikBalasubramanian
566,6,1,luckio41
567,3,5,avogel3
568,3,9,robertmaxrees
569,2,1,phbraga
570,2,5,Cypher1
571,2,20,floringogianu
572,2,1,maxliu
573,3,17,AakashRaina
574,10,12,Gideonking
575,4,2,ingee
576,5,14,renanmorais
577,3,6,jpdevries
578,2,5,ctsuu
579,1,2,thuansb
580,5,1,odesenvolvedor
581,1,5,happyjudy
582,6,11,aageboi
583,1,13,SuperChenSSS
584,3,5,leifg
585,2,1,lsantana486
586,1,13,LordK1
587,6,8,lmadhuranga
588,2,17,tegg89
589,3,4,Odaeus
590,2,1,kwarodom
591,0,19,ndxbn
592,1,26,nouh
593,3,33,AndrewRadev
594,1,1,DayThink
595,5,40,analistacarlosh
596,6,14,arendondiosa
597,5,27,nicolascbarbosa
598,1,7,Neo-Zhixing
599,3,1,marcoeh
600,2,5,christabella
601,2,9,Abmiester
602,12,14,omerg
603,3,26,alsemyonov
604,6,1,aixasz
605,6,8,markoradak
606,3,15,redrick
607,0,7,gizmosachin
608,1,8,legendtkl
609,3,4,garora
610,3,22,kernelp4nic
611,1,22,manondidi
612,5,6,luizeof
613,2,1,Amadeeus
614,1,4,hades217
615,2,2,EmptyChan
616,1,4,scarletmu
617,3,3,enrike1983
618,1,40,billyma128
619,5,4,pedrogryzinsky
620,1,6,kosilence
621,1,17,jeftom
622,1,4,CracKerMe
623,3,17,adrien2p
624,5,2,smokja
625,11,3,aidiss
626,3,5,egeste
627,1,6,sfc9982
628,12,1,berkerol
629,3,1,AmilKey
630,1,17,goodev
631,1,14,okaychen
632,0,4,oNguyenVanThieu
633,5,2,mavriciomart
634,6,9,kbzone
635,6,6,tetratorus
636,2,2,kristoffzoghbi
637,6,2,progamer
638,5,1,GuiDB
639,2,66,tiangolo
640,2,1,nilabhohol
641,2,46,thealphadollar
642,1,46,jd-alexander
643,2,5,shuxiaobo
644,3,14,theill
645,3,8,DanPurdy
646,3,2,bwreilly
647,0,12,ephread
648,3,31,shime
649,1,3,LikaiLee
650,6,40,konekoya
651,1,13,khaldi-yass
652,6,11,rozsival
653,3,1,TonyGorez
654,3,3,TheNoim
655,1,21,ipcreator
656,3,5,remingtonc
657,5,1,krzysztof-raciniewski
658,1,10,fengshenhai-0727
659,1,3,3van
660,0,1,Kapulara
661,5,27,marceloserpa
662,1,1,bartvanderwal
663,3,2,eter5
664,2,8,Anirudhsekar96
665,2,7,sdiwash
666,1,10,bitwater
667,2,8,asiagood
668,3,7,Atrac613
669,5,2,kdbeer
670,4,6,shadefly
671,5,3,scaytrase
672,1,27,louisun
673,2,1,kunmei
674,2,8,GengDavid
675,1,5,thegumza
676,3,1,ajaymenon0
677,1,1,AaronLeeeee
678,5,6,julianobailao
679,6,13,Jon-Millent
680,6,2,IObert
681,8,6,keldenddorji1997
682,2,4,outkine
683,8,5,BCasaleiro
684,1,2,Scott1123
685,5,66,kvnol
686,2,17,Sumegh-git
687,2,2,ZhiWenMo
688,1,1,ThalesLudwig
689,3,4,andriyun
690,2,20,thakkarparth007
691,3,38,ajduke
692,26,6,KvanTTT
693,6,3,bootjp
694,2,50,codertimo
695,3,19,kiwiupover
696,2,4,WangLaoK
697,11,2,entendu
698,5,1,mach1media
699,3,14,kirkegaard
700,3,11,Comi9
701,2,4,seninp
702,5,30,albertoleal
703,0,2,CrazyRundong
704,2,2,evrial
705,2,3,Wentaobi
706,2,32,bhargavvader
707,3,2,mcmillion
708,6,39,drewroberts
709,3,68,jchris
710,2,10,numanyilmaz
711,6,8,Velliz
712,2,2,jsalbert
713,1,10,Microhx
714,1,17,flyfy1
715,6,7,jlpjavi
716,6,12,danoc
717,1,10,bachue
718,6,4,jritten
719,3,4,leogoncalves
720,1,2,evallesv
721,3,1,ramilzakirov
722,2,2,Stayer
723,1,1,Arkoprabho
724,1,2,linmiss
725,5,9,jbinfo
726,3,12,russelg
727,1,35,layerssss
728,0,26,askari01
729,1,4,harryfei
730,3,20,rlishtaba
731,2,2,animesh
732,2,2,MacRusher
733,2,37,ClimbsRocks
734,3,5,guilhem
735,1,25,qiugang
736,1,22,liuyib
737,6,6,android-sos
738,3,5,bgriffith
739,5,1,djyadav
740,3,66,konklone
741,11,9,robert-wallis
742,3,7,panphora
743,3,1,alphazhao
744,5,5,luankevinferreira
745,2,2,lan-qing
746,2,54,lunaticmonk
747,12,12,berkanuslu
748,2,9,liyin2015
749,10,1,Akinropo
750,5,10,jhia
751,3,72,fed135
752,2,9,IKKIson
753,2,13,poke19962008
754,1,13,kenelite
755,3,15,sktguha
756,0,4,Liklei
757,6,8,pgangwani
758,8,14,kopepasah
759,2,4,juliarozanova
760,2,12,hualin95
761,1,1,bobmoff
762,3,1,pb1672
763,3,1,aleub
764,2,12,scarletcho
765,5,19,jmonteiro
766,6,9,EdwardMCastrillon
767,2,12,ayushgupt
768,6,3,fega
769,2,8,diegozea
770,3,14,infil00p
771,0,12,ValCapri
772,1,46,meolu
773,1,26,KagamiChan
774,2,1,kunpengyao
775,7,3,bbenetskyy
776,3,15,omridevk
777,8,6,ruhulwebdev
778,2,2,adamroszyk
779,2,2,bilevg
780,5,5,tiagofontella
781,3,5,niksumeiko
782,21,15,bboulesteix
783,0,12,lcl22hope
784,6,2,Tommos0
785,5,3,jokapoa
786,5,2,isakrubin
787,6,7,sivsivsree
788,2,4,duchao0726
789,2,16,gomesfellipe
790,5,4,onmotion
791,6,4,timkaye11
792,3,1,fluentart
793,6,2,alkurbatov
794,7,2,msglight4874
795,1,1,stevenup
796,0,2,lufutu
797,2,6,microsud
798,3,15,batazor
799,8,16,alimranahmed
800,3,1,WinstonMarvel
801,5,12,kelvinst
802,2,20,SaikumarChintada
803,6,5,cfree
804,2,6,kris-singh
805,0,50,rahulrana95
806,2,9,eleijonmarck
807,2,2,Mohitsharma44
808,3,2,terell
809,1,16,lxcsjk
810,0,2,guni1192
811,8,19,neoashraf
812,6,1,beyond2013
813,10,2,eleyeth
814,3,27,bneiluj
815,2,2,brucelau-github
816,11,5,labirin
817,6,31,Yassir4
818,2,2,makaidong
819,1,2,peyao
820,10,2,austinejei
821,0,4,shontauro
822,1,4,AllenMinD
823,0,35,rakuishi
824,2,6,jinyu121
825,5,9,WasserEsser
826,3,1,bing107
827,3,14,earome
828,1,28,hainuo
829,5,3,rickli1989
830,3,15,ivankravchenko
831,3,15,gregwhitaker
832,1,2,jpumford
833,0,4,pwaldhauer
834,2,7,dacaishichang
835,2,2,Neymarrrha
836,3,10,bsvercl
837,1,17,sky-admin
838,1,4,KaitoHH
839,2,1,GSThina
840,2,1,aengl
841,3,11,josephspens
842,5,1,PikaboyZ
843,0,2,rubengees
844,2,1,sumanabasu
845,1,17,MQQM
846,3,26,ncb000gt
847,2,2,tanghaodong25
848,1,239,popomore
849,3,1,chavenor
850,2,7,demeiyan
851,2,2,somal
852,10,39,abiosoft
853,2,2,HuMingqi
854,6,2,irom-io
855,6,7,BlinfoldKing
856,6,7,adityapurwa
857,2,21,brycemcwilliams
858,3,6,pprmint
859,2,3,caiwenpu
860,2,23,octonion
861,3,4,brianmcmichael
862,5,13,anazard
863,2,1,duongkstn
864,2,16,cavaunpeu
865,1,4,0xHJK
866,2,1,ameghbhavsar
867,3,4,abcdw
868,3,1,o100ja
869,1,3,atlantiswqq
870,5,9,chiefGui
871,1,10,fanux
872,2,1,Michael2Tang
873,2,2,scottjiao
874,6,10,kprocks86
875,5,1,huyderman
876,2,1,thisiswhereitype
877,3,1,clayne11
878,5,1,Mechtecs
879,5,2,brunapinos
880,3,2,MyTheValentinus
881,3,3,steinybot
882,5,2,crankler
883,2,3,hideakitai
884,6,4,PonomareVlad
885,1,12,codjust
886,6,1,ajandorek
887,0,3,clom
888,2,12,qqfly
889,3,22,timjb
890,2,1,harshitjindal
891,2,13,Subhraj07
892,5,2,sopaco
893,6,62,antonybudianto
894,3,28,bpierre
895,2,5,gbolmier
896,11,5,jakerobers
897,6,22,SimplyCodin
898,5,11,felixgirault
899,1,10,Ian-Morris
900,1,4,lianruhe
901,3,5,sorskoot
902,6,35,ifndefdeadmau5
903,1,2,codyi96
904,1,41,shuaibird
905,6,22,libhide
906,1,3,pmjhonwang
907,2,4,casablanca9607
908,19,1,lucastrvsn
909,2,2,cynricfu
910,2,116,holdenk
911,3,3,richardkmiller
912,5,41,emersonjds
913,3,20,rmhall
914,3,6,georgiee
915,3,19,angvp
916,2,1,chatkausik
917,2,2,tford9
918,3,5,devpaul
919,6,4,ShanakaWickramaarachchi
920,3,53,srl295
921,1,2,geyixin
922,0,17,macdavid313
923,5,12,ortizvinicius
924,3,1,anfield343
925,3,16,dylans
926,19,3,IncognitoJam
927,2,26,NaveenEzio
928,2,5,Mariobai
929,5,55,pjedrzejewski
930,4,9,sunghun7511
931,1,1,chriman
932,6,6,9034725985
933,2,14,geekyd
934,1,16,EleanorMao
935,6,4,keystroke99
936,5,5,MauriceConrad
937,2,130,harryprince
938,6,3,ptak82
939,2,5,ankitbit
940,2,27,pat-s
941,3,1,fergyfresh
942,5,6,evaldofelipe
943,2,4,daviddang91
944,0,2,kornhammer
945,2,5,mi-1-0-0
946,1,33,jfson
947,2,2,iriskatastik
948,6,3,Oliveralr
949,6,6,gillesbertaux
950,0,8,HeshamHaleem
951,6,9,DiogenesPolanco
952,7,10,5pilow
953,12,101,furkanonder
954,11,3,andykingking
955,2,2,muvanpersie
956,2,30,Jhy1993
957,3,1,koala59230
958,3,12,nicolasloubet
959,3,1,ishehata
960,2,9,TwistedW
961,2,4,prashant0598
962,1,31,JackR21
963,3,22,catarak
964,1,16,rogerz
965,1,27,loveincode
966,6,12,DalerAsrorov
967,1,6,isudox
968,6,11,drawrs
969,26,3,solkiim
970,1,2,LEE-SEON-WOO
971,3,6,tidusjar
972,1,29,pfan123
973,2,10,gonsie
974,3,607,bevacqua
975,12,16,icalik
976,10,2,beeankha
977,1,5,Zephery
978,2,1,SarathTharayil
979,1,2,taliove
980,7,1,pent1162
981,1,23,aeron11
982,2,3,SimZor
983,3,30,NicolasPetton
984,6,1,sagaryonjan
985,10,1,JordanCoin
986,2,7,mmphego
987,1,9,GitaiQAQ
988,0,12,pianopia
989,2,4,novocaine
990,4,7,KimHunJin
991,2,5,srikantvadrevu
992,0,1,elbismanuel
993,6,10,PaulBGD
994,2,9,mathieuboudreau
995,2,2,dacre-denny
996,3,9,alekseysotnikov
997,8,6,tareiking
998,21,1,AustinCasteel
999,6,2,theZieger
1000,1,29,andrewmmc
1001,5,27,ArmCM
1002,3,30,mattmezza
1003,5,56,h4cc
1004,10,7,MrAbalogu
1005,1,11,kjzhang9
1006,26,23,m2sh
1007,22,1,robocoderhan
1008,4,3,namevalues
1009,12,13,mertcanaltin
1010,6,7,maria
1011,3,4,altras
1012,1,1,AlvinLicuntao
1013,4,3,hellomrma
1014,3,35,chriskrycho
1015,1,8,survivingME
1016,3,18,byjord
1017,2,22,DataXujing
1018,3,3,jjwdesign
1019,3,1,Quantum-Sicarius
1020,26,5,gmcgibbon
1021,3,15,adrianmg
1022,3,9,pcuci
1023,7,35,rschiang
1024,1,11,fancyecommerce
1025,1,10,rptec
1026,8,1,tareqanwar
1027,6,2,excerebrose
1028,8,3,alan345
1029,2,1,AK-ayush
1030,1,153,nekocode
1031,5,3,Jakiboy
1032,2,105,manrajgrover
1033,1,2,fulvaz
1034,1,4,nonumber1989
1035,6,3,iamzhanghao
1036,2,1,geraltofrivia
1037,1,2,gitchenze
1038,5,11,MontealegreLuis
1039,3,7,metmajer
1040,3,3,blackshady
1041,3,15,bretcope
1042,3,15,jwaldrip
1043,3,5,heroheman
1044,1,3,DuanTzXavier
1045,3,11,kakchan
1046,1,1,akuchotrani
1047,1,3,shuchengliang
1048,3,12,tawanjairew
1049,6,4,kaloraat
1050,3,15,solyarisoftware
1051,3,15,07Gond
1052,2,2,ancadumitrache
1053,2,8,ktaebum
1054,5,4,JunsikChoi
1055,2,3,MsFaceless
1056,2,1,mbed92
1057,3,18,dennycd
1058,1,11,capasky
1059,7,5,EmmaSRH
1060,3,1,dvershinin
1061,2,2,SixPlusZero
1062,3,3,joeleisner
1063,3,5,techstep
1064,2,4,chaihahaha
1065,6,2,mware
1066,1,4,stevekeol
1067,1,14,dantangfan
1068,2,4,aadityatamrakar
1069,10,3,farouqzaib
1070,4,26,mojosoeun
1071,5,7,Helg18
1072,1,1,ambling
1073,0,11,martint028
1074,2,2,forest1988
1075,5,100,rdohms
1076,5,5,katzefudder
1077,5,20,lukeholder
1078,5,9,marquesm91
1079,2,1,BBischof
1080,2,9,jxwufan
1081,6,3,pierreericgarcia
1082,0,1,linkTDP
1083,5,4,tduarte
1084,1,92,lmk123
1085,5,155,devfelipemonteiro
1086,3,1,loulai
1087,5,5,awmichel
1088,3,1,sravimohan
1089,6,193,iam-peekay
1090,26,7,matriphe
1091,1,11,crasslandWolf
1092,2,45,srinivasreddy
1093,1,11,IndexXuan
1094,2,2,alejandrodebus
1095,6,249,ahmadawais
1096,4,45,Lutece
1097,4,6,kobkrit
1098,1,1,bantayso
1099,5,8,kapitanluffy
1100,1,4,Yangerle
1101,3,14,srikant
1102,2,1,srike27
1103,1,28,JounQin
1104,3,14,Dvisacker
1105,5,4,IncredibleQuark
1106,5,25,Rithie
1107,1,2,pengyangwu
1108,3,1,ArGJolan
1109,6,9,kesarawimal
1110,2,1,meandmytram
1111,1,3,nuxzero
1112,1,7,Vector-SMG
1113,3,29,thorsteinsson
1114,6,25,Ehesp
1115,1,1,leonekmi
1116,3,3,kad3nce
1117,2,3,ognis1205
1118,1,34,jackieli123723
1119,1,16,crossjs
1120,1,6,ckeyer
1121,6,4,exarus
1122,6,9,muneef
1123,3,17,pavelkomiagin
1124,6,11,julianjca
1125,5,17,Kornil
1126,5,51,PotHix
1127,6,2,b-ggs
1128,1,3,chenwenyan
