id,community_id,degree,name
332,0,44,TrueMoein
333,6,13,aoberoi
334,6,3,JacobOscarson
335,0,33,cwilgenhoff
336,0,8,keilw
337,6,47,JuIioCesar
338,9,10,bukosabino
339,0,6,jack4it
340,14,5,FrontMage
341,0,8,arrygoo
342,0,7,mattwoodnyc
343,35,20,emmericp
344,7,4,Torreshan
345,35,11,penberg
346,6,9,hallahan
347,0,5,gravataLonga
348,16,6,SabraAS
349,16,3,alvimm
350,6,4,Kirschn
351,0,8,joelseq
352,16,23,leonardothibes
353,29,4,adesege
354,0,2,bikingbadger
355,13,2,hackerxiaobai
356,16,9,romariolopezc
357,0,19,gberger
358,6,9,leifmadsen
359,9,7,mapninja
360,0,50,jgw96
361,14,11,Tomotoes
362,0,14,aalises
363,14,10,imcco
364,14,48,keepfit
365,0,2,Perfect-Web
366,25,4,Polkas
367,35,1,alexandersvozil
368,14,23,Arthraim
369,31,2,nmadapan
370,11,4,rheech
371,0,6,chosenvictim
372,6,1,chrisgillis
373,25,4,WhoIsJack
374,36,4,latelee
375,6,1,Jaekr
376,11,25,novemberde
377,0,3,lyzzard
378,0,40,JasonEtco
379,14,2,paincompiler
380,0,1,ThomasLarge
381,5,1,ivosequeros
382,35,1,samsonchen1989
383,13,37,Separius
384,14,2,cnjsstong
385,6,2,benschaaf
386,35,6,baishali-ghosh
387,11,3,markui
388,0,15,AbdallahMezo
389,16,3,skrosoft
390,13,1,humblem2
391,0,1,mattcontet
392,23,1,qyz777
393,0,79,guilleiguaran
394,9,2,kripaz777
395,16,3,sturmenta
396,6,2,jensjns
397,0,11,syy
398,7,3,chufanwu
399,6,3,kyohei8
400,6,8,28
401,13,22,MrGemy95
402,0,1,anggagewor
403,0,31,maggit
404,5,6,mateuszszklarek
405,35,2,angadn
406,23,1,reyuwei
407,6,7,rodnylobos
408,5,8,Neras
409,6,12,sourishkrout
410,13,2,ZhaoZeyu1995
411,32,22,SmartDoubleXiao
412,16,16,cheh
413,35,17,paulsmith
414,35,3,DrDarbin
415,16,3,SchabrechtsK
416,16,11,92bondstreet
417,9,8,animesh-chouhan
418,6,11,reemardelarosa
419,0,5,mishrarohit
420,36,10,QhelDIV
421,9,33,iskandr
422,6,5,Sublio
423,5,12,hongyanh
424,3,1,Jywud
425,0,41,montyanderson
426,8,8,glacials
427,28,4,PursueHappinessDirectly
428,16,1,nim4n136
429,36,2,Fuhongshuai
430,22,14,cjf00000
431,32,4,PrinceChou
432,0,24,jaggy
433,35,11,jarek-przygodzki
434,22,2,deepakrana47
435,7,2,dcanones
436,6,3,mxl
437,0,38,ramsaylanier
438,32,7,TAmbition
439,0,13,oknoorap
440,0,49,igeligel
441,7,4,MarshalLeeeeee
442,9,5,dridk
443,6,4,ryanrushing
444,0,24,SaqibHussain44
445,6,10,marcoacierno
446,32,6,sandy183
447,0,11,fernandomoraes
448,6,5,sonfordson
449,32,1,nobillowseagit
450,9,20,shaddygarg
451,32,7,SummerRC
452,6,130,daviddias
453,0,2,MarkPolivchuk
454,16,5,gathuku
455,0,11,ekospinach
456,0,7,perjerz3434
457,16,20,olarclara
458,6,15,guiguan
459,0,10,suchov
460,5,13,clintonyeb
461,26,1,amelnychuck
462,35,1,modernmedici
463,0,13,Harshit369
464,22,3,4v3r9
465,34,6,Vallista
466,0,7,mevinbabuc
467,13,7,lukedeo
468,32,8,SUTFutureCoder
469,0,16,luangjokaj
470,0,16,MohammadShawon
471,0,2,octopitus
472,7,1,davidalvarezdlt
473,16,18,leilaapsilva
474,33,1,liqisa
475,9,2,llvieira
476,22,3,Lanselott
477,0,11,Caryyon
478,32,6,Tuccuay
479,3,13,cjuexuan
480,32,24,erdun
481,0,9,kkoscielniak
482,13,6,alwaysandeep
483,7,1,Fibonacci43
484,0,1,adriantodorov
485,5,1,Midnoclose
486,22,2,lytkarinskiy
487,0,1,naftulikay
488,32,1,Rock610
489,0,1,TamerShlash
490,14,9,llissery
491,16,13,garrett-eclipse
492,6,9,debMan
493,6,25,BeshoyHindy
494,32,372,chokcoco
495,6,22,scottksmith95
496,0,12,nik-garmash
497,6,15,rewinfrey
498,0,6,jbpros
499,6,2,rchaser53
500,6,5,HenriBeck
501,5,14,cupnoodle
502,1,4,iwanao731
503,7,16,HolenYHR
504,21,2,rufengch
505,36,3,pskun
506,13,88,shashankg7
507,6,7,okeeffed
508,0,12,angelbotto
509,0,70,aemidesign
510,6,1,BiggaHD
511,0,1,olofd
512,36,5,DEDZTBH
513,32,6,shidalin
514,16,5,olagato
515,0,10,bartek
516,35,3,mo3rfan
517,5,2,numan947
518,5,1,kevin-zqw
519,10,4,apengwin
520,5,1,schaechinger
521,13,15,sbarman-mi9
522,0,20,mikedfunk
523,16,4,ArgishtiAvetis
524,0,25,melitus
525,0,1,skydaddy
526,32,4,manerfan
527,10,5,joegichuru
528,14,2,tiennan
529,12,8,ahsanatha
530,35,5,chintan39
531,0,29,ahmed-hamdy90
532,36,26,daicoolb
533,0,2,Kev8144
534,35,3,christofs
535,16,7,didikz
536,7,9,FangYang970206
537,8,9,mrfrkayvaz
538,32,23,ACERY1
539,35,32,moghya
540,32,13,olderzhou
541,0,4,naokazuterada
542,6,2,jhewt
543,13,11,kyzhouhzau
544,6,4,one1zero1one
545,0,14,jmlavoier
546,32,19,Miantang
547,22,5,JaySon-Huang
548,14,9,CoderMageFox
549,0,21,kylemh
550,0,6,lfuelling
551,6,18,nacika-ins
552,35,17,ryanrhymes
553,0,19,drewm
554,32,14,Rustic-Z
555,14,28,jizusun
556,34,3,anushkmittal
557,6,72,pauldix
558,19,1,mojo2012
559,5,5,parthibann
560,25,13,mjhendrickson
561,36,17,Koprvhdix
562,5,3,bin-page
563,0,6,emilyb7
564,32,3,jack0888
565,0,1,karthikBalasubramanian
566,6,1,luckio41
567,0,5,avogel3
568,6,9,robertmaxrees
569,9,1,phbraga
570,35,5,Cypher1
571,13,20,floringogianu
572,9,1,maxliu
573,6,17,AakashRaina
574,29,12,Gideonking
575,6,2,ingee
576,16,14,renanmorais
577,0,6,jpdevries
578,7,5,ctsuu
579,6,2,thuansb
580,16,1,odesenvolvedor
581,32,5,happyjudy
582,0,11,aageboi
583,3,13,SuperChenSSS
584,0,5,leifg
585,13,1,lsantana486
586,5,13,LordK1
587,20,8,lmadhuranga
588,13,17,tegg89
589,6,4,Odaeus
590,13,1,kwarodom
591,6,19,ndxbn
592,5,26,nouh
593,6,33,AndrewRadev
594,32,1,DayThink
595,16,40,analistacarlosh
596,0,14,arendondiosa
597,16,27,nicolascbarbosa
598,12,7,Neo-Zhixing
599,0,1,marcoeh
600,20,5,christabella
601,9,9,Abmiester
602,0,14,omerg
603,0,26,alsemyonov
604,0,1,aixasz
605,0,8,markoradak
606,0,15,redrick
607,6,7,gizmosachin
608,14,8,legendtkl
609,35,4,garora
610,6,22,kernelp4nic
611,32,22,manondidi
612,16,6,luizeof
613,7,1,Amadeeus
614,14,4,hades217
615,5,2,EmptyChan
616,32,4,scarletmu
617,0,3,enrike1983
618,14,40,billyma128
619,20,4,pedrogryzinsky
620,14,6,kosilence
621,32,17,jeftom
622,32,4,CracKerMe
623,6,17,adrien2p
624,13,2,smokja
625,35,3,aidiss
626,0,5,egeste
627,2,6,sfc9982
628,8,1,berkerol
629,6,1,AmilKey
630,14,17,goodev
631,32,14,okaychen
632,6,4,oNguyenVanThieu
633,18,2,mavriciomart
634,0,9,kbzone
635,6,6,tetratorus
636,13,2,kristoffzoghbi
637,0,2,progamer
638,29,1,GuiDB
639,35,66,tiangolo
640,13,1,nilabhohol
641,9,46,thealphadollar
642,5,46,jd-alexander
643,22,5,shuxiaobo
644,0,14,theill
645,0,8,DanPurdy
646,0,2,bwreilly
647,6,12,ephread
648,0,31,shime
649,32,3,LikaiLee
650,0,40,konekoya
651,5,13,khaldi-yass
652,0,11,rozsival
653,0,1,TonyGorez
654,0,3,TheNoim
655,32,21,ipcreator
656,6,5,remingtonc
657,16,1,krzysztof-raciniewski
658,14,10,fengshenhai-0727
659,6,3,3van
660,4,1,Kapulara
661,0,27,marceloserpa
662,5,1,bartvanderwal
663,0,2,eter5
664,13,8,Anirudhsekar96
665,9,7,sdiwash
666,32,10,bitwater
667,13,8,asiagood
668,0,7,Atrac613
669,4,2,kdbeer
670,5,6,shadefly
671,20,3,scaytrase
672,3,27,louisun
673,22,1,kunmei
674,22,8,GengDavid
675,5,5,thegumza
676,0,1,ajaymenon0
677,28,1,AaronLeeeee
678,16,6,julianobailao
679,5,13,Jon-Millent
680,10,2,IObert
681,0,6,keldenddorji1997
682,6,4,outkine
683,35,5,BCasaleiro
684,17,2,Scott1123
685,16,66,kvnol
686,13,17,Sumegh-git
687,36,2,ZhiWenMo
688,5,1,ThalesLudwig
689,16,4,andriyun
690,9,20,thakkarparth007
691,6,38,ajduke
692,6,6,KvanTTT
693,6,3,bootjp
694,13,50,codertimo
695,0,19,kiwiupover
696,25,4,WangLaoK
697,6,2,entendu
698,0,1,mach1media
699,0,14,kirkegaard
700,0,11,Comi9
701,13,4,seninp
702,16,30,albertoleal
703,3,2,CrazyRundong
704,22,2,evrial
705,33,3,Wentaobi
706,13,32,bhargavvader
707,0,2,mcmillion
708,0,39,drewroberts
709,0,68,jchris
710,9,10,numanyilmaz
711,0,8,Velliz
712,13,2,jsalbert
713,32,10,Microhx
714,5,17,flyfy1
715,0,7,jlpjavi
716,6,12,danoc
717,14,10,bachue
718,0,4,jritten
719,0,4,leogoncalves
720,0,2,evallesv
721,0,1,ramilzakirov
722,35,2,Stayer
723,5,1,Arkoprabho
724,14,2,linmiss
725,16,9,jbinfo
726,6,12,russelg
727,14,35,layerssss
728,5,26,askari01
729,14,4,harryfei
730,6,20,rlishtaba
731,25,2,animesh
732,35,2,MacRusher
733,9,37,ClimbsRocks
734,0,5,guilhem
735,32,25,qiugang
736,32,22,liuyib
737,0,6,android-sos
738,0,5,bgriffith
739,16,1,djyadav
740,6,66,konklone
741,35,9,robert-wallis
742,16,7,panphora
743,0,1,alphazhao
744,16,5,luankevinferreira
745,7,2,lan-qing
746,35,54,lunaticmonk
747,6,12,berkanuslu
748,9,9,liyin2015
749,29,1,Akinropo
750,6,10,jhia
751,6,72,fed135
752,9,9,IKKIson
753,9,13,poke19962008
754,3,13,kenelite
755,6,15,sktguha
756,32,4,Liklei
757,0,8,pgangwani
758,16,14,kopepasah
759,13,4,juliarozanova
760,7,12,hualin95
761,23,1,bobmoff
762,0,1,pb1672
763,0,1,aleub
764,13,12,scarletcho
765,16,19,jmonteiro
766,16,9,EdwardMCastrillon
767,13,12,ayushgupt
768,6,3,fega
769,9,8,diegozea
770,0,14,infil00p
771,6,12,ValCapri
772,32,46,meolu
773,32,26,KagamiChan
774,18,1,kunpengyao
775,5,3,bbenetskyy
776,0,15,omridevk
777,16,6,ruhulwebdev
778,13,2,adamroszyk
779,10,2,bilevg
780,16,5,tiagofontella
781,0,5,niksumeiko
782,8,15,bboulesteix
783,32,12,lcl22hope
784,0,2,Tommos0
785,16,3,jokapoa
786,0,2,isakrubin
787,0,7,sivsivsree
788,22,4,duchao0726
789,25,16,gomesfellipe
790,0,4,onmotion
791,35,4,timkaye11
792,6,1,fluentart
793,35,2,alkurbatov
794,14,2,msglight4874
795,5,1,stevenup
796,17,2,lufutu
797,25,6,microsud
798,6,15,batazor
799,16,16,alimranahmed
800,0,1,WinstonMarvel
801,16,12,kelvinst
802,35,20,SaikumarChintada
803,0,5,cfree
804,33,6,kris-singh
805,6,50,rahulrana95
806,9,9,eleijonmarck
807,9,2,Mohitsharma44
808,0,2,terell
809,32,16,lxcsjk
810,0,2,guni1192
811,0,19,neoashraf
812,0,1,beyond2013
813,16,2,eleyeth
814,6,27,bneiluj
815,1,2,brucelau-github
816,5,5,labirin
817,0,31,Yassir4
818,36,2,makaidong
819,6,2,peyao
820,0,2,austinejei
821,5,4,shontauro
822,14,4,AllenMinD
823,6,35,rakuishi
824,22,6,jinyu121
825,6,9,WasserEsser
826,0,1,bing107
827,6,14,earome
828,32,28,hainuo
829,0,3,rickli1989
830,0,15,ivankravchenko
831,6,15,gregwhitaker
832,5,2,jpumford
833,6,4,pwaldhauer
834,22,7,dacaishichang
835,33,2,Neymarrrha
836,6,10,bsvercl
837,32,17,sky-admin
838,2,4,KaitoHH
839,10,1,GSThina
840,9,1,aengl
841,6,11,josephspens
842,8,1,PikaboyZ
843,5,2,rubengees
844,13,1,sumanabasu
845,14,17,MQQM
846,6,26,ncb000gt
847,36,2,tanghaodong25
848,14,239,popomore
849,0,1,chavenor
850,1,7,demeiyan
851,13,2,somal
852,29,39,abiosoft
853,36,2,HuMingqi
854,0,2,irom-io
855,12,7,BlinfoldKing
856,0,7,adityapurwa
857,6,21,brycemcwilliams
858,6,6,pprmint
859,7,3,caiwenpu
860,9,23,octonion
861,6,4,brianmcmichael
862,0,13,anazard
863,13,1,duongkstn
864,9,16,cavaunpeu
865,3,4,0xHJK
866,9,1,ameghbhavsar
867,35,4,abcdw
868,0,1,o100ja
869,36,3,atlantiswqq
870,16,9,chiefGui
871,14,10,fanux
872,22,1,Michael2Tang
873,7,2,scottjiao
874,6,10,kprocks86
875,16,1,huyderman
876,13,1,thisiswhereitype
877,0,1,clayne11
878,19,1,Mechtecs
879,35,2,brunapinos
880,0,2,MyTheValentinus
881,35,3,steinybot
882,22,2,crankler
883,27,3,hideakitai
884,5,4,PonomareVlad
885,32,12,codjust
886,16,1,ajandorek
887,0,3,clom
888,7,12,qqfly
889,6,22,timjb
890,25,1,harshitjindal
891,9,13,Subhraj07
892,0,2,sopaco
893,0,62,antonybudianto
894,0,28,bpierre
895,9,5,gbolmier
896,6,5,jakerobers
897,6,22,SimplyCodin
898,0,11,felixgirault
899,14,10,Ian-Morris
900,32,4,lianruhe
901,16,5,sorskoot
902,6,35,ifndefdeadmau5
903,32,2,codyi96
904,5,41,shuaibird
905,6,22,libhide
906,32,3,pmjhonwang
907,22,4,casablanca9607
908,6,1,lucastrvsn
909,36,2,cynricfu
910,9,116,holdenk
911,0,3,richardkmiller
912,16,41,emersonjds
913,0,20,rmhall
914,0,6,georgiee
915,35,19,angvp
916,13,1,chatkausik
917,25,2,tford9
918,0,5,devpaul
919,0,4,ShanakaWickramaarachchi
920,0,53,srl295
921,3,2,geyixin
922,1,17,macdavid313
923,16,12,ortizvinicius
924,19,1,anfield343
925,0,16,dylans
926,9,3,IncognitoJam
927,35,26,NaveenEzio
928,22,5,Mariobai
929,16,55,pjedrzejewski
930,11,9,sunghun7511
931,32,1,chriman
932,6,6,9034725985
933,35,14,geekyd
934,32,16,EleanorMao
935,0,4,keystroke99
936,35,5,MauriceConrad
937,9,130,harryprince
938,6,3,ptak82
939,13,5,ankitbit
940,25,27,pat-s
941,0,1,fergyfresh
942,16,6,evaldofelipe
943,5,4,daviddang91
944,0,2,kornhammer
945,5,5,mi-1-0-0
946,3,33,jfson
947,0,2,iriskatastik
948,35,3,Oliveralr
949,0,6,gillesbertaux
950,5,8,HeshamHaleem
951,16,9,DiogenesPolanco
952,6,10,5pilow
953,8,101,furkanonder
954,6,3,andykingking
955,13,2,muvanpersie
956,22,30,Jhy1993
957,0,1,koala59230
958,6,12,nicolasloubet
959,6,1,ishehata
960,27,9,TwistedW
961,9,4,prashant0598
962,32,31,JackR21
963,6,22,catarak
964,14,16,rogerz
965,3,27,loveincode
966,6,12,DalerAsrorov
967,5,6,isudox
968,6,11,drawrs
969,35,3,solkiim
970,13,2,LEE-SEON-WOO
971,6,6,tidusjar
972,32,29,pfan123
973,35,10,gonsie
974,0,607,bevacqua
975,8,16,icalik
976,35,2,beeankha
977,3,5,Zephery
978,18,1,SarathTharayil
979,14,2,taliove
980,30,1,pent1162
981,5,23,aeron11
982,17,3,SimZor
983,6,30,NicolasPetton
984,35,1,sagaryonjan
985,16,1,JordanCoin
986,35,7,mmphego
987,3,9,GitaiQAQ
988,5,12,pianopia
989,6,4,novocaine
990,11,7,KimHunJin
991,35,5,srikantvadrevu
992,6,1,elbismanuel
993,0,10,PaulBGD
994,9,9,mathieuboudreau
995,6,2,dacre-denny
996,6,9,alekseysotnikov
997,16,6,tareiking
998,20,1,AustinCasteel
999,6,2,theZieger
1000,14,29,andrewmmc
1001,0,27,ArmCM
1002,6,30,mattmezza
1003,0,56,h4cc
1004,29,7,MrAbalogu
1005,3,11,kjzhang9
1006,0,23,m2sh
1007,18,1,robocoderhan
1008,11,3,namevalues
1009,8,13,mertcanaltin
1010,6,7,maria
1011,0,4,altras
1012,5,1,AlvinLicuntao
1013,6,3,hellomrma
1014,6,35,chriskrycho
1015,23,8,survivingME
1016,6,18,byjord
1017,36,22,DataXujing
1018,0,3,jjwdesign
1019,0,1,Quantum-Sicarius
1020,6,5,gmcgibbon
1021,0,15,adrianmg
1022,6,9,pcuci
1023,30,35,rschiang
1024,32,11,fancyecommerce
1025,32,10,rptec
1026,31,1,tareqanwar
1027,6,2,excerebrose
1028,8,3,alan345
1029,13,1,AK-ayush
1030,32,153,nekocode
1031,6,3,Jakiboy
1032,35,105,manrajgrover
1033,32,2,fulvaz
1034,5,4,nonumber1989
1035,20,3,iamzhanghao
1036,13,1,geraltofrivia
1037,1,2,gitchenze
1038,35,11,MontealegreLuis
1039,6,7,metmajer
1040,0,3,blackshady
1041,35,15,bretcope
1042,0,15,jwaldrip
1043,0,5,heroheman
1044,6,3,DuanTzXavier
1045,0,11,kakchan
1046,1,1,akuchotrani
1047,32,3,shuchengliang
1048,4,12,tawanjairew
1049,0,4,kaloraat
1050,0,15,solyarisoftware
1051,0,15,07Gond
1052,35,2,ancadumitrache
1053,13,8,ktaebum
1054,35,4,JunsikChoi
1055,4,3,MsFaceless
1056,13,1,mbed92
1057,6,18,dennycd
1058,14,11,capasky
1059,22,5,EmmaSRH
1060,31,1,dvershinin
1061,21,2,SixPlusZero
1062,0,3,joeleisner
1063,0,5,techstep
1064,1,4,chaihahaha
1065,20,2,mware
1066,3,4,stevekeol
1067,3,14,dantangfan
1068,35,4,aadityatamrakar
1069,29,3,farouqzaib
1070,11,26,mojosoeun
1071,0,7,Helg18
1072,36,1,ambling
1073,14,11,martint028
1074,33,2,forest1988
1075,16,100,rdohms
1076,27,5,katzefudder
1077,16,20,lukeholder
1078,16,9,marquesm91
1079,35,1,BBischof
1080,13,9,jxwufan
1081,16,3,pierreericgarcia
1082,0,1,linkTDP
1083,16,4,tduarte
1084,32,92,lmk123
1085,0,155,devfelipemonteiro
1086,6,1,loulai
1087,6,5,awmichel
1088,6,1,sravimohan
1089,0,193,iam-peekay
1090,6,7,matriphe
1091,14,11,crasslandWolf
1092,35,45,srinivasreddy
1093,32,11,IndexXuan
1094,13,2,alejandrodebus
1095,0,249,ahmadawais
1096,6,45,Lutece
1097,4,6,kobkrit
1098,32,1,bantayso
1099,0,8,kapitanluffy
1100,32,4,Yangerle
1101,0,14,srikant
1102,25,1,srike27
1103,14,28,JounQin
1104,6,14,Dvisacker
1105,0,4,IncredibleQuark
1106,16,25,Rithie
1107,3,2,pengyangwu
1108,0,1,ArGJolan
1109,0,9,kesarawimal
1110,24,1,meandmytram
1111,5,3,nuxzero
1112,32,7,Vector-SMG
1113,0,29,thorsteinsson
1114,6,25,Ehesp
1115,5,1,leonekmi
1116,0,3,kad3nce
1117,9,3,ognis1205
1118,32,34,jackieli123723
1119,32,16,crossjs
1120,1,6,ckeyer
1121,0,4,exarus
1122,0,9,muneef
1123,6,17,pavelkomiagin
1124,0,11,julianjca
1125,0,17,Kornil
1126,16,51,PotHix
1127,0,2,b-ggs
1128,3,3,chenwenyan
